10.95353025,109,0,10.97208243,109,0,10.99068222,109,0,10.99906768,109,1.82E-12,10.99990676,109,0,10.95353025,109,0,0,109,0,0,10.97208243,109,0,0,109,0,0,10.99068222,109,0,0,109,0,0,10.99906768,109,1.82E-12,1.82E-12,109,0,0,10.99990676,109,0,0,109,0,0,10.95353025,0.000231835,2.37E-08,10.97208243,0.000231798,2.36E-08,10.99068222,0.000231761,2.36E-08,10.99906768,0.000231745,2.36E-08,10.99990676,0.000231743,2.36E-08,10.95353025,109,0,0,109,0,0,10.97208243,109,0,0,109,0,0,10.99068222,109,0,0,109,0,0,10.99906768,109,1.82E-12,1.82E-12,109,0,0,10.99990676,109,0,0,109,0,0,1605082953
11.94761259,109,0,11.96852544,109,0,11.98949441,109,3.64E-12,11.99894881,109,3.64E-12,11.99989487,109,0,11.94761259,109,0,0,109,0,0,11.96852544,109,0,0,109,0,0,11.98949441,109,3.64E-12,3.64E-12,109,0,0,11.99894881,109,3.64E-12,3.64E-12,109,0,0,11.99989487,109,0,0,109,0,0,11.94761259,0.000225482,2.21E-08,11.96852544,0.000225459,2.21E-08,11.98949441,0.000225436,2.21E-08,11.99894881,0.000225426,2.21E-08,11.99989487,0.000225425,2.21E-08,11.94761259,109,0,0,109,0,0,11.96852544,109,0,0,109,0,0,11.98949441,109,3.64E-12,3.64E-12,109,0,0,11.99894881,109,3.64E-12,3.64E-12,109,0,0,11.99989487,109,0,0,109,0,0,1605082953
12.92299681,109,0,12.95372402,109,0,12.98454992,109,1.82E-12,12.99845388,109,1.82E-12,12.99984538,109,0,12.92299681,109,0,0,109,0,0,12.95372402,109,0,0,109,0,0,12.98454992,109,1.82E-12,1.82E-12,109,0,0,12.99845388,109,1.82E-12,1.82E-12,109,0,0,12.99984538,109,0,0,109,0,0,12.92299681,0.000254083,3.02E-08,12.95372402,0.000253994,3.01E-08,12.98454992,0.000253905,3.01E-08,12.99845388,0.000253865,3.01E-08,12.99984538,0.000253861,3.01E-08,12.92299681,109,0,0,109,0,0,12.95372402,109,0,0,109,0,0,12.98454992,109,1.82E-12,1.82E-12,109,0,0,12.99845388,109,1.82E-12,1.82E-12,109,0,0,12.99984538,109,0,0,109,0,0,1605082953
13.88293031,109,0,13.92961199,109,0,13.97648845,109,5.46E-12,13.99764664,109,1.82E-12,13.99976464,109,0,13.88293031,109,0,0,109,0,0,13.92961199,109,0,0,109,0,0,13.97648845,109,5.46E-12,5.46E-12,109,0,0,13.99764664,109,1.82E-12,1.82E-12,109,0,0,13.99976464,109,0,0,109,0,0,13.88293031,0.000300319,5.55E-08,13.92961199,0.000300082,5.54E-08,13.97648845,0.000299845,5.53E-08,13.99764664,0.000299738,5.53E-08,13.99976464,0.000299727,5.53E-08,13.88293031,109,0,0,109,0,0,13.92961199,109,0,0,109,0,0,13.97648845,109,5.46E-12,5.46E-12,109,0,0,13.99764664,109,1.82E-12,1.82E-12,109,0,0,13.99976464,109,0,0,109,0,0,1605082953
14.82631993,109,0,14.89550371,109,0,14.96507144,109,7.28E-12,14.99650279,109,3.64E-12,14.99965024,109,0,14.82631993,109,0,0,109,0,0,14.89550371,109,0,0,109,0,0,14.96507144,109,7.28E-12,7.28E-12,109,0,0,14.99650279,109,3.64E-12,3.64E-12,109,0,0,14.99965024,109,0,0,109,0,0,14.82631993,0.000359582,1.00E-07,14.89550371,0.000359086,1.00E-07,14.96507144,0.00035859,9.98E-08,14.99650279,0.000358368,9.97E-08,14.99965024,0.000358346,9.97E-08,14.82631993,109,0,0,109,0,0,14.89550371,109,0,0,109,0,0,14.96507144,109,7.28E-12,7.28E-12,109,0,0,14.99650279,109,3.64E-12,3.64E-12,109,0,0,14.99965024,109,0,0,109,0,0,1605082953
15.81840795,109,0,15.89073385,109,0,15.96347389,109,7.28E-12,15.99634269,109,3.64E-12,15.99963422,109,0,15.81840795,109,0,0,109,0,0,15.89073385,109,0,0,109,0,0,15.96347389,109,7.28E-12,7.28E-12,109,0,0,15.99634269,109,3.64E-12,3.64E-12,109,0,0,15.99963422,109,0,0,109,0,0,15.81840795,0.000346587,9.65E-08,15.89073385,0.000346181,9.63E-08,15.96347389,0.000345775,9.60E-08,15.99634269,0.000345593,9.59E-08,15.99963422,0.000345575,9.59E-08,15.81840795,109,0,0,109,0,0,15.89073385,109,0,0,109,0,0,15.96347389,109,7.28E-12,7.28E-12,109,0,0,15.99634269,109,3.64E-12,3.64E-12,109,0,0,15.99963422,109,0,0,109,0,0,1605082953
16.77937484,109,0,16.86719528,109,0,16.95558789,109,5.46E-12,16.99555229,109,3.64E-12,16.99955516,109,0,16.77937484,109,0,0,109,0,0,16.86719528,109,0,0,109,0,0,16.95558789,109,5.46E-12,5.46E-12,109,0,0,16.99555229,109,3.64E-12,3.64E-12,109,0,0,16.99955516,109,0,0,109,0,0,16.77937484,0.000368417,9.83E-08,16.86719528,0.000367921,9.81E-08,16.95558789,0.000367426,9.79E-08,16.99555229,0.000367203,9.78E-08,16.99955516,0.000367181,9.78E-08,16.77937484,109,0,0,109,0,0,16.86719528,109,0,0,109,0,0,16.95558789,109,5.46E-12,5.46E-12,109,0,0,16.99555229,109,3.64E-12,3.64E-12,109,0,0,16.99955516,109,0,0,109,0,0,1605082953
17.77018504,109,0,17.86165194,109,0,17.95373022,109,5.46E-12,17.99536608,109,3.64E-12,17.99953654,109,0,17.77018504,109,0,0,109,0,0,17.86165194,109,0,0,109,0,0,17.95373022,109,5.46E-12,5.46E-12,109,0,0,17.99536608,109,3.64E-12,3.64E-12,109,0,0,17.99953654,109,0,0,109,0,0,17.77018504,0.00035658,9.51E-08,17.86165194,0.000356172,9.49E-08,17.95373022,0.000355765,9.47E-08,17.99536608,0.000355582,9.46E-08,17.99953654,0.000355564,9.46E-08,17.77018504,109,0,0,109,0,0,17.86165194,109,0,0,109,0,0,17.95373022,109,5.46E-12,5.46E-12,109,0,0,17.99536608,109,3.64E-12,3.64E-12,109,0,0,17.99953654,109,0,0,109,0,0,1605082953
18.73303081,109,0,18.83923528,109,0,18.94621634,109,5.46E-12,18.99461281,109,5.46E-12,18.99946119,109,0,18.73303081,109,0,0,109,0,0,18.83923528,109,0,0,109,0,0,18.94621634,109,5.46E-12,5.46E-12,109,0,0,18.99461281,109,5.46E-12,5.46E-12,109,0,0,18.99946119,109,0,0,109,0,0,18.73303081,0.000369783,9.31E-08,18.83923528,0.000369323,9.29E-08,18.94621634,0.000368863,9.28E-08,18.99461281,0.000368656,9.27E-08,18.99946119,0.000368635,9.27E-08,18.73303081,109,0,0,109,0,0,18.83923528,109,0,0,109,0,0,18.94621634,109,5.46E-12,5.46E-12,109,0,0,18.99461281,109,5.46E-12,5.46E-12,109,0,0,18.99946119,109,0,0,109,0,0,1605082953
19.72297214,109,0,19.83316521,109,0,19.94418127,109,0,19.99440877,109,5.46E-12,19.99944078,109,1.82E-12,19.72297214,109,0,0,109,0,0,19.83316521,109,0,0,109,0,0,19.94418127,109,0,0,109,0,0,19.99440877,109,5.46E-12,5.46E-12,109,0,0,19.99944078,109,1.82E-12,1.82E-12,109,0,0,19.72297214,0.000358891,9.06E-08,19.83316521,0.000358515,9.05E-08,19.94418127,0.000358138,9.03E-08,19.99440877,0.000357969,9.03E-08,19.99944078,0.000357952,9.02E-08,19.72297214,109,0,0,109,0,0,19.83316521,109,0,0,109,0,0,19.94418127,109,0,0,109,0,0,19.99440877,109,5.46E-12,5.46E-12,109,0,0,19.99944078,109,1.82E-12,1.82E-12,109,0,0,1605082953
20.71790442,109,0,20.83010743,109,0,20.94315626,109,0,20.99430601,109,3.64E-12,20.9994305,109,1.82E-12,20.71790442,109,0,0,109,0,0,20.83010743,109,0,0,109,0,0,20.94315626,109,0,0,109,0,0,20.99430601,109,3.64E-12,3.64E-12,109,0,0,20.9994305,109,1.82E-12,1.82E-12,109,0,0,20.71790442,0.000345148,9.00E-08,20.83010743,0.000344863,8.98E-08,20.94315626,0.000344578,8.97E-08,20.99430601,0.00034445,8.96E-08,20.9994305,0.000344437,8.96E-08,20.71790442,109,0,0,109,0,0,20.83010743,109,0,0,109,0,0,20.94315626,109,0,0,109,0,0,20.99430601,109,3.64E-12,3.64E-12,109,0,0,20.9994305,109,1.82E-12,1.82E-12,109,0,0,1605082953
21.69422511,109,0,21.81581963,109,0,21.93836671,109,3.64E-12,21.99382583,109,5.46E-12,21.99938247,109,1.82E-12,21.69422511,109,0,0,109,0,0,21.81581963,109,0,0,109,0,0,21.93836671,109,3.64E-12,3.64E-12,109,0,0,21.99382583,109,5.46E-12,5.46E-12,109,0,0,21.99938247,109,1.82E-12,1.82E-12,109,0,0,21.69422511,0.000344448,8.58E-08,21.81581963,0.000344181,8.57E-08,21.93836671,0.000343912,8.56E-08,21.99382583,0.000343791,8.55E-08,21.99938247,0.000343779,8.55E-08,21.69422511,109,0,0,109,0,0,21.81581963,109,0,0,109,0,0,21.93836671,109,3.64E-12,3.64E-12,109,0,0,21.99382583,109,5.46E-12,5.46E-12,109,0,0,21.99938247,109,1.82E-12,1.82E-12,109,0,0,1605082953
22.68271977,109,0,22.808877,109,1.82E-12,22.93603925,109,5.46E-12,22.99359249,109,5.46E-12,22.99935913,109,0,22.68271977,109,0,0,109,0,0,22.808877,109,1.82E-12,1.82E-12,109,0,0,22.93603925,109,5.46E-12,5.46E-12,109,0,0,22.99359249,109,5.46E-12,5.46E-12,109,0,0,22.99935913,109,0,0,109,0,0,22.68271977,0.000336011,8.36E-08,22.808877,0.000335802,8.35E-08,22.93603925,0.000335591,8.34E-08,22.99359249,0.000335497,8.33E-08,22.99935913,0.000335487,8.33E-08,22.68271977,109,0,0,109,0,0,22.808877,109,1.82E-12,1.82E-12,109,0,0,22.93603925,109,5.46E-12,5.46E-12,109,0,0,22.99359249,109,5.46E-12,5.46E-12,109,0,0,22.99935913,109,0,0,109,0,0,1605082953
23.67046539,109,0,23.80148268,109,0,23.93356047,109,5.46E-12,23.99334398,109,3.64E-12,23.99933428,109,0,23.67046539,109,0,0,109,0,0,23.80148268,109,0,0,109,0,0,23.93356047,109,5.46E-12,5.46E-12,109,0,0,23.99334398,109,3.64E-12,3.64E-12,109,0,0,23.99933428,109,0,0,109,0,0,23.67046539,0.000328403,8.14E-08,23.80148268,0.000328244,8.13E-08,23.93356047,0.000328085,8.12E-08,23.99334398,0.000328012,8.12E-08,23.99933428,0.000328005,8.11E-08,23.67046539,109,0,0,109,0,0,23.80148268,109,0,0,109,0,0,23.93356047,109,5.46E-12,5.46E-12,109,0,0,23.99334398,109,3.64E-12,3.64E-12,109,0,0,23.99933428,109,0,0,109,0,0,1605082953
24.65054336,109,0,24.78946127,109,0,24.92953042,109,5.46E-12,24.99293993,109,0,24.99929386,109,1.82E-12,24.65054336,109,0,0,109,0,0,24.78946127,109,0,0,109,0,0,24.92953042,109,5.46E-12,5.46E-12,109,0,0,24.99293993,109,0,0,109,0,0,24.99929386,109,1.82E-12,1.82E-12,109,0,0,24.65054336,0.000324936,7.83E-08,24.78946127,0.000324803,7.83E-08,24.92953042,0.00032467,7.82E-08,24.99293993,0.000324609,7.82E-08,24.99929386,0.000324603,7.82E-08,24.65054336,109,0,0,109,0,0,24.78946127,109,0,0,109,0,0,24.92953042,109,5.46E-12,5.46E-12,109,0,0,24.99293993,109,0,0,109,0,0,24.99929386,109,1.82E-12,1.82E-12,109,0,0,1605082953
25.63824377,109,0,25.78203919,109,0,25.92704217,109,3.64E-12,25.99269046,109,0,25.99926891,109,0,25.63824377,109,0,0,109,0,0,25.78203919,109,0,0,109,0,0,25.92704217,109,3.64E-12,3.64E-12,109,0,0,25.99269046,109,0,0,109,0,0,25.99926891,109,0,0,109,0,0,25.63824377,0.000317879,7.65E-08,25.78203919,0.000317791,7.65E-08,25.92704217,0.000317701,7.64E-08,25.99269046,0.000317661,7.64E-08,25.99926891,0.000317657,7.64E-08,25.63824377,109,0,0,109,0,0,25.78203919,109,0,0,109,0,0,25.92704217,109,3.64E-12,3.64E-12,109,0,0,25.99269046,109,0,0,109,0,0,25.99926891,109,0,0,109,0,0,1605082953
26.62492201,109,0,26.77400047,109,0,26.92434724,109,1.82E-12,26.99242028,109,1.82E-12,26.99924188,109,1.82E-12,26.62492201,109,0,0,109,0,0,26.77400047,109,0,0,109,0,0,26.92434724,109,1.82E-12,1.82E-12,109,0,0,26.99242028,109,1.82E-12,1.82E-12,109,0,0,26.99924188,109,1.82E-12,1.82E-12,109,0,0,26.62492201,0.000311572,7.47E-08,26.77400047,0.000311523,7.46E-08,26.92434724,0.000311471,7.46E-08,26.99242028,0.000311448,7.46E-08,26.99924188,0.000311446,7.46E-08,26.62492201,109,0,0,109,0,0,26.77400047,109,0,0,109,0,0,26.92434724,109,1.82E-12,1.82E-12,109,0,0,26.99242028,109,1.82E-12,1.82E-12,109,0,0,26.99924188,109,1.82E-12,1.82E-12,109,0,0,1605082953
27.61071376,109,0,27.76542687,109,0,27.92147302,109,5.46E-12,27.99213211,109,1.82E-12,27.99921306,109,0,27.61071376,109,0,0,109,0,0,27.76542687,109,0,0,109,0,0,27.92147302,109,5.46E-12,5.46E-12,109,0,0,27.99213211,109,1.82E-12,1.82E-12,109,0,0,27.99921306,109,0,0,109,0,0,27.61071376,0.000305866,7.28E-08,27.76542687,0.00030585,7.28E-08,27.92147302,0.000305832,7.28E-08,27.99213211,0.000305824,7.27E-08,27.99921306,0.000305823,7.27E-08,27.61071376,109,0,0,109,0,0,27.76542687,109,0,0,109,0,0,27.92147302,109,5.46E-12,5.46E-12,109,0,0,27.99213211,109,1.82E-12,1.82E-12,109,0,0,27.99921306,109,0,0,109,0,0,1605082953
28.59588824,109,0,28.75648075,109,0,28.9184739,109,1.82E-12,28.99183143,109,1.82E-12,28.99918298,109,0,28.59588824,109,0,0,109,0,0,28.75648075,109,0,0,109,0,0,28.9184739,109,1.82E-12,1.82E-12,109,0,0,28.99183143,109,1.82E-12,1.82E-12,109,0,0,28.99918298,109,0,0,109,0,0,28.59588824,0.000300589,7.10E-08,28.75648075,0.000300603,7.10E-08,28.9184739,0.000300616,7.10E-08,28.99183143,0.000300621,7.10E-08,28.99918298,0.000300621,7.10E-08,28.59588824,109,0,0,109,0,0,28.75648075,109,0,0,109,0,0,28.9184739,109,1.82E-12,1.82E-12,109,0,0,28.99183143,109,1.82E-12,1.82E-12,109,0,0,28.99918298,109,0,0,109,0,0,1605082953
29.39549017,109,0,29.63539663,109,0,29.87782806,109,3.64E-12,29.98775395,109,0,29.99877511,109,0,29.39549017,109,0,0,109,0,0,29.63539663,109,0,0,109,0,0,29.87782806,109,3.64E-12,3.64E-12,109,0,0,29.98775395,109,0,0,109,0,0,29.99877511,109,0,0,109,0,0,29.39549017,0.000359394,1.67E-07,29.63539663,0.000358931,1.66E-07,29.87782806,0.00035847,1.65E-07,29.98775395,0.000358263,1.65E-07,29.99877511,0.000358242,1.65E-07,29.39549017,109,0,0,109,0,0,29.63539663,109,0,0,109,0,0,29.87782806,109,3.64E-12,3.64E-12,109,0,0,29.98775395,109,0,0,109,0,0,29.99877511,109,0,0,109,0,0,1605082953
30.37970632,109,0,30.62584801,109,0,30.8746188,109,5.46E-12,30.98743183,109,0,30.99874288,109,0,30.37970632,109,0,0,109,0,0,30.62584801,109,0,0,109,0,0,30.8746188,109,5.46E-12,5.46E-12,109,0,0,30.98743183,109,0,0,109,0,0,30.99874288,109,0,0,109,0,0,30.37970632,0.000352665,1.63E-07,30.62584801,0.000352272,1.62E-07,30.8746188,0.000351879,1.61E-07,30.98743183,0.000351702,1.61E-07,30.99874288,0.000351685,1.61E-07,30.37970632,109,0,0,109,0,0,30.62584801,109,0,0,109,0,0,30.8746188,109,5.46E-12,5.46E-12,109,0,0,30.98743183,109,0,0,109,0,0,30.99874288,109,0,0,109,0,0,1605082953
31.37139849,109,0,31.62082265,109,0,31.87292998,109,3.64E-12,31.98726233,109,0,31.99872593,109,0,31.37139849,109,0,0,109,0,0,31.62082265,109,0,0,109,0,0,31.87292998,109,3.64E-12,3.64E-12,109,0,0,31.98726233,109,0,0,109,0,0,31.99872593,109,0,0,109,0,0,31.37139849,0.000343939,1.60E-07,31.62082265,0.000343627,1.59E-07,31.87292998,0.000343315,1.58E-07,31.98726233,0.000343174,1.58E-07,31.99872593,0.00034316,1.58E-07,31.37139849,109,0,0,109,0,0,31.62082265,109,0,0,109,0,0,31.87292998,109,3.64E-12,3.64E-12,109,0,0,31.98726233,109,0,0,109,0,0,31.99872593,109,0,0,109,0,0,1605082953
32.36248257,109,0,32.61543025,109,0,32.87111808,109,3.64E-12,32.98708049,109,0,32.99870773,109,0,32.36248257,109,0,0,109,0,0,32.61543025,109,0,0,109,0,0,32.87111808,109,3.64E-12,3.64E-12,109,0,0,32.98708049,109,0,0,109,0,0,32.99870773,109,0,0,109,0,0,32.36248257,0.000335846,1.57E-07,32.61543025,0.000335606,1.56E-07,32.87111808,0.000335366,1.56E-07,32.98708049,0.000335257,1.55E-07,32.99870773,0.000335247,1.55E-07,32.36248257,109,0,0,109,0,0,32.61543025,109,0,0,109,0,0,32.87111808,109,3.64E-12,3.64E-12,109,0,0,32.98708049,109,0,0,109,0,0,32.99870773,109,0,0,109,0,0,1605082953
33.3452125,109,0,33.60498611,109,0,33.86760904,109,3.64E-12,33.98672833,109,0,33.99867251,109,0,33.3452125,109,0,0,109,0,0,33.60498611,109,0,0,109,0,0,33.86760904,109,3.64E-12,3.64E-12,109,0,0,33.98672833,109,0,0,109,0,0,33.99867251,109,0,0,109,0,0,33.3452125,0.000330393,1.53E-07,33.60498611,0.000330202,1.53E-07,33.86760904,0.000330011,1.52E-07,33.98672833,0.000329925,1.52E-07,33.99867251,0.000329916,1.52E-07,33.3452125,109,0,0,109,0,0,33.60498611,109,0,0,109,0,0,33.86760904,109,3.64E-12,3.64E-12,109,0,0,33.98672833,109,0,0,109,0,0,33.99867251,109,0,0,109,0,0,1605082953
34.32741801,109,0,34.59422509,109,1.82E-12,34.86399361,109,1.82E-12,34.98636549,109,0,34.99863621,109,0,34.32741801,109,0,0,109,0,0,34.59422509,109,1.82E-12,1.82E-12,109,0,0,34.86399361,109,1.82E-12,1.82E-12,109,0,0,34.98636549,109,0,0,109,0,0,34.99863621,109,0,0,109,0,0,34.32741801,0.000325255,1.50E-07,34.59422509,0.000325109,1.49E-07,34.86399361,0.000324963,1.48E-07,34.98636549,0.000324897,1.48E-07,34.99863621,0.00032489,1.48E-07,34.32741801,109,0,0,109,0,0,34.59422509,109,1.82E-12,1.82E-12,109,0,0,34.86399361,109,1.82E-12,1.82E-12,109,0,0,34.98636549,109,0,0,109,0,0,34.99863621,109,0,0,109,0,0,1605082953
35.13843621,109,0,35.47982856,109,1.82E-12,35.82552164,109,1.82E-12,35.98250287,109,0,35.99824979,109,0,35.13843621,109,0,0,109,0,0,35.47982856,109,1.82E-12,1.82E-12,109,0,0,35.82552164,109,1.82E-12,1.82E-12,109,0,0,35.98250287,109,0,0,109,0,0,35.99824979,109,0,0,109,0,0,35.13843621,0.00036133,1.90E-07,35.47982856,0.000360841,1.89E-07,35.82552164,0.000360354,1.88E-07,35.98250287,0.000360136,1.88E-07,35.99824979,0.000360114,1.88E-07,35.13843621,109,0,0,109,0,0,35.47982856,109,1.82E-12,1.82E-12,109,0,0,35.82552164,109,1.82E-12,1.82E-12,109,0,0,35.98250287,109,0,0,109,0,0,35.99824979,109,0,0,109,0,0,1605082953
36.10944247,109,0,36.4622604,109,1.82E-12,36.81960755,109,1.82E-12,36.98190883,109,0,36.99819036,109,0,36.10944247,109,0,0,109,0,0,36.4622604,109,1.82E-12,1.82E-12,109,0,0,36.81960755,109,1.82E-12,1.82E-12,109,0,0,36.98190883,109,0,0,109,0,0,36.99819036,109,0,0,109,0,0,36.10944247,0.000357919,1.85E-07,36.4622604,0.000357477,1.84E-07,36.81960755,0.000357036,1.83E-07,36.98190883,0.000356838,1.83E-07,36.99819036,0.000356818,1.83E-07,36.10944247,109,0,0,109,0,0,36.4622604,109,1.82E-12,1.82E-12,109,0,0,36.81960755,109,1.82E-12,1.82E-12,109,0,0,36.98190883,109,0,0,109,0,0,36.99819036,109,0,0,109,0,0,1605082953
37.08441784,109,0,37.44709681,109,1.82E-12,37.81450278,109,0,37.98139607,109,0,37.99813906,109,0,37.08441784,109,0,0,109,0,0,37.44709681,109,1.82E-12,1.82E-12,109,0,0,37.81450278,109,0,0,109,0,0,37.98139607,109,0,0,109,0,0,37.99813906,109,0,0,109,0,0,37.08441784,0.000353662,1.81E-07,37.44709681,0.000353273,1.80E-07,37.81450278,0.000352884,1.79E-07,37.98139607,0.00035271,1.79E-07,37.99813906,0.000352692,1.79E-07,37.08441784,109,0,0,109,0,0,37.44709681,109,1.82E-12,1.82E-12,109,0,0,37.81450278,109,0,0,109,0,0,37.98139607,109,0,0,109,0,0,37.99813906,109,0,0,109,0,0,1605082953
